jobs,interface,Num_intf_residues,Polar,Hydrophobhic,Charged,contact_pairs,sc,hb,sb,int_solv_en,int_area,pi_score,pdb,pvalue,iptm_ptm,iptm,mpDockQ/pDockQ,file_source,label,pred,model_1_multimer_v3_pred_0,model_2_multimer_v3_pred_0,model_3_multimer_v3_pred_0,model_4_multimer_v3_pred_0,model_5_multimer_v3_pred_0
4MGI_1_and_4MGI_2,C_B,40.0,0.3,0.3,0.3,38.0,0.335,10.0,8.0,-11.18,2007.5,-0.99,,,0.78262382615403,0.7709866,0.4541842400125317,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.78262382615403,0.7756648219366877,0.7565419004560408,0.7430099975545795,0.4637882968153808
4YOO_1_and_4YOO_2,C_B,7.0,0.286,0.714,0.0,5.0,0.714,11.0,0.0,-5.84,820.2,1.49,,,0.798460088669387,0.7696626,0.2299720378024483,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.798460088669387,0.7894202492490231,0.775376746352575,0.7647032954728863,0.7627172959447704
4CBU_1_and_4CBU_2,C_B,32.0,0.344,0.313,0.219,33.0,0.666,9.0,0.0,-10.99,1044.94,2.53,,,0.7929041451239661,0.7695748,0.4749882584357833,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7929041451239661,0.3968188222002331,0.3641390312661554,0.33182086036934,0.309307116208109
4I13_1_and_4I13_2,C_B,4.0,0.25,0.0,0.25,3.0,0.55,2.0,3.0,-5.29,554.0,1.15,,,0.7875581912126935,0.76868427,0.2193015798759348,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7875581912126935,0.7676321383864435,0.7417648331089863,0.7184582817375486,0.7160773901339623
4RF1_1_and_4RF1_2,C_B,25.0,0.2,0.28,0.32,28.0,0.544,9.0,5.0,-6.92,1036.55,0.57,,,0.7900420492708302,0.76437026,0.4451708346135518,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7900420492708302,0.5676681400647805,0.4805036853612381,0.29585355957558895,0.26089068648945446
4NC2_1_and_4NC2_2,C_B,12.0,0.167,0.417,0.25,11.0,0.606,8.0,0.0,-5.27,855.51,0.95,,,0.7726509670634992,0.7636597,0.3524037611989058,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7726509670634992,0.7451225405966622,0.7407073953118951,0.7345376572188138,0.7151577856682145
4LX2_1_and_4LX2_2,C_B,17.0,0.353,0.353,0.294,19.0,0.662,9.0,0.0,-1.28,854.14,1.7,,,0.7896416870059013,0.76355195,0.3028405624986856,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7896416870059013,0.7804390517319342,0.770006586107941,0.7630090004762115,0.7421396118060497
4LD3_1_and_4LD3_2,C_B,15.0,0.2,0.467,0.267,10.0,0.692,10.0,2.0,-12.79,1465.34,1.82,,,0.7647279034473211,0.76245797,0.5884535525402528,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7647279034473211,0.7562627404132464,0.7552461845279441,0.731908553209708,0.7121737516775791
4XBU_1_and_4XBU_2,C_B,28.0,0.25,0.286,0.214,37.0,0.665,11.0,7.0,-6.4,955.66,2.02,,,0.7797631285886647,0.760358,0.3432566656827975,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7797631285886647,0.7727693791276771,0.763026994896156,0.7590555721344977,0.4821602996625337
4LOO_1_and_4LOO_2,C_B,19.0,0.211,0.474,0.211,19.0,0.72,5.0,1.0,-11.81,853.74,2.23,,,0.7826208849779233,0.75812256,0.1792055403622154,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7826208849779233,0.7507932144778667,0.7461327622595454,0.7292619747413889,0.47033359177161327
3W3W_1_and_3W3W_2,C_B,41.0,0.439,0.293,0.22,45.0,0.444,13.0,9.0,-5.76,2212.88,0.28,,,0.7761234799061808,0.75504965,0.4481518720327793,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7761234799061808,0.7742672795871033,0.7492023283498509,0.7355672747595612,0.6819196079031369
3UYP_1_and_3UYP_2,C_B,15.0,0.267,0.333,0.267,15.0,0.46,7.0,5.0,1.76,814.56,-1.4,,,0.7727623650417603,0.75258034,0.2710243701571251,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.7727623650417603,0.4348883088628881,0.434612908289565,0.4255160845634831,0.3609196885488998
4F3L_1_and_4F3L_2,C_B,94.0,0.266,0.415,0.223,77.0,0.626,30.0,11.0,-69.23,4831.91,1.13,,,0.7450462115858898,0.74589825,0.7088831245906502,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7450462115858898,0.7263059878951321,0.7259197640666475,0.7234416691039169,0.7138895372696592
5DJT_1_and_5DJT_2,C_B,10.0,0.2,0.6,0.0,6.0,0.444,4.0,3.0,-6.76,623.68,-0.3,,,0.7709037785740085,0.7444085,0.2020527652005926,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.7709037785740085,0.37041993583149935,0.32161784298674784,0.3144903772016705,0.2578462231547181
4UOM_1_and_4UOM_2,C_B,29.0,0.207,0.414,0.138,21.0,0.672,6.0,0.0,-11.84,883.58,2.31,,,0.7405046009445272,0.7389018,0.5127734965938125,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7405046009445272,0.6772876534525599,0.5610412445332525,0.5200559950137119,0.498738057075426
4CRW_1_and_4CRW_2,C_B,27.0,0.444,0.333,0.148,23.0,0.508,7.0,5.0,-0.38,950.96,-0.22,,,0.7582686149138251,0.7363683,0.2482301638756134,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.7582686149138251,0.7541598376179571,0.7048872331546358,0.6054979966965595,0.5652707195346678
4RGW_1_and_4RGW_2,C_B,191.0,0.246,0.351,0.277,270.0,0.638,85.0,37.0,-58.11,7343.52,0.97,,,0.719008114920581,0.7356257,0.7070350023880329,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.719008114920581,0.7177109715489268,0.707728292506679,0.704744002490186,0.7027354754343739
4IYD_1_and_4IYD_2,C_B,22.0,0.273,0.545,0.091,23.0,0.64,4.0,0.0,-15.12,594.91,1.46,,,0.7319803681083006,0.7333558,0.3682598733652182,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7319803681083006,0.7164170540285478,0.7143085824563526,0.6854792727554092,0.6790805800287847
4BRU_1_and_4BRU_2,C_B,24.0,0.167,0.583,0.25,19.0,0.748,10.0,2.0,-18.74,1325.97,2.74,,,0.7044574275229427,0.73034555,0.506455644969992,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7044574275229427,0.6886553802741623,0.6870264834422902,0.6828637553583871,0.6815059611210377
4UXN_1_and_4UXN_2,C_B,115.0,0.243,0.417,0.27,107.0,0.563,29.0,20.0,-59.32,5045.87,0.92,,,0.7209492855344585,0.7299609,0.707736015063713,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7209492855344585,0.7200308012496422,0.7173680593686419,0.7158259735316804,0.7135901570779046
4KA3_1_and_4KA3_2,C_B,14.0,0.214,0.571,0.143,16.0,0.783,3.0,0.0,-8.85,481.52,2.1,,,0.7599921276943863,0.7295205,0.2296776296715575,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7599921276943863,0.7450041064751741,0.7374852063371737,0.7266360522420645,0.479667600391135
4A7E_1_and_4A7E_2,C_B,23.0,0.304,0.565,0.087,25.0,0.659,5.0,0.0,-14.8,630.55,1.68,,,0.7263861751158003,0.7285128,0.3723910957507077,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7263861751158003,0.712236326321036,0.7020492151984559,0.6726604218314749,0.35476341218193586
5D52_1_and_5D52_2,C_B,23.0,0.304,0.565,0.087,25.0,0.653,5.0,0.0,-14.98,635.22,1.67,,,0.7257827468666518,0.7285051,0.3617276187672245,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7257827468666518,0.7013571104310865,0.7003535247630148,0.6709961826636808,0.32342413821528804
4I5Z_1_and_4I5Z_2,C_B,25.0,0.28,0.6,0.08,26.0,0.666,4.0,0.0,-14.73,633.62,1.57,,,0.7260358224031405,0.728369,0.355794713919224,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7260358224031405,0.7024008911341559,0.6943693994038775,0.6741506384608251,0.6695632402542504
4BK5_1_and_4BK5_2,C_B,33.0,0.182,0.485,0.212,31.0,0.61,9.0,5.0,-12.2,1248.97,1.53,,,0.717929658325781,0.7282361,0.4867211534565294,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.717929658325781,0.715720518973419,0.7151558593953039,0.7097288639570477,0.698814388990284
5D5E_1_and_5D5E_2,C_B,23.0,0.304,0.565,0.087,25.0,0.658,6.0,0.0,-14.64,629.06,1.75,,,0.7250434824368209,0.7272834,0.363769736918832,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7250434824368209,0.7207964223112036,0.7022585072667026,0.6693797576402993,0.3333076627363456
3UM3_1_and_3UM3_2,C_B,20.0,0.1,0.45,0.45,12.0,0.579,4.0,3.0,-15.2,1117.23,1.76,,,0.7364834162186557,0.7262835,0.145861113000537,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7364834162186557,0.7334773380054453,0.7235937650311807,0.550789645536852,0.5402535314754845
3T2A_1_and_3T2A_2,C_B,23.0,0.304,0.565,0.087,25.0,0.657,6.0,0.0,-14.59,633.09,1.73,,,0.7221346140796971,0.7244338,0.3565406216121986,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7221346140796971,0.7196686569689839,0.70249665931958,0.34362079876468926,0.31669833740381625
4ZRY_1_and_4ZRY_2,C_B,75.0,0.227,0.573,0.173,46.0,0.756,3.0,8.0,-75.27,3217.19,1.05,,,0.7231810656179596,0.7234794,0.712821891630675,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7231810656179596,0.7217051722905192,0.7167855333294955,0.7088514225590924,0.7061369347954146
4RSI_1_and_4RSI_2,C_B,59.0,0.254,0.339,0.254,76.0,0.591,27.0,20.0,-17.24,3204.54,1.44,,,0.7246355813137757,0.7232785,0.663415746030615,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7246355813137757,0.7153353329514112,0.7147872896560824,0.7038477212060139,0.7011188283282244
5DFL_1_and_5DFL_2,C_B,10.0,0.2,0.6,0.0,11.0,0.718,2.0,4.0,-6.3,478.04,1.73,,,0.7508628978398851,0.72258264,0.1812098379273338,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7508628978398851,0.7208629361899429,0.7121464561015438,0.580196836347409,0.5775867796188779
4UVA_1_and_4UVA_2,C_B,161.0,0.273,0.373,0.28,181.0,0.52,35.0,21.0,-65.96,5995.58,0.86,,,0.7105495579750998,0.7216816,0.6731456028369492,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7105495579750998,0.7065398164820885,0.7041215166714795,0.7031730985988155,0.7030140995066918
4IUZ_1_and_4IUZ_2,C_B,25.0,0.32,0.56,0.08,27.0,0.603,5.0,2.0,-14.3,675.61,1.3,,,0.7164479941441131,0.721578,0.3325959256158808,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7164479941441131,0.7059700201854011,0.7042098638788484,0.6977660069593773,0.6770874393958034
5D54_1_and_5D54_2,C_B,22.0,0.318,0.545,0.091,24.0,0.655,4.0,0.0,-14.75,629.91,1.6,,,0.7190277036220412,0.7214554,0.3574445306130244,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7190277036220412,0.7044626857447421,0.6989732891635289,0.6582365738742939,0.33441467958500753
4WUR_1_and_4WUR_2,C_B,26.0,0.346,0.192,0.231,35.0,0.463,8.0,4.0,-6.23,1006.76,-0.72,,,0.7483552135373084,0.72013223,0.3635241545490829,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.7483552135373084,0.6745290826835231,0.3681910451925947,0.2667608379908713,0.2558630910826098
4UV9_1_and_4UV9_2,C_B,108.0,0.259,0.444,0.231,101.0,0.57,26.0,20.0,-56.99,5271.6,0.97,,,0.7110154416429655,0.71996,0.7070825504414705,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7110154416429655,0.705844016603274,0.7053084243227487,0.702182900068226,0.7020801090585618
3WW0_1_and_3WW0_2,C_B,70.0,0.114,0.629,0.114,90.0,0.743,23.0,0.0,-48.48,2754.9,1.3,,,0.7214195965182323,0.71874654,0.6998834461587364,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7214195965182323,0.7125780235648382,0.7014428160091289,0.6735477106962791,0.6687245459080695
4UQT_1_and_4UQT_2,C_B,24.0,0.292,0.375,0.208,29.0,0.621,5.0,2.0,-9.47,762.34,1.9,,,0.724780813943158,0.718093,0.420042815536547,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.724780813943158,0.5223043104808806,0.4005929694833305,0.3395422967223836,0.3368278075135407
3ZIL_1_and_3ZIL_2,C_B,16.0,0.375,0.375,0.188,14.0,0.628,6.0,1.0,-7.99,763.13,1.2,,,0.7524753469397673,0.7175715,0.3204005879255365,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7524753469397673,0.5775508455779372,0.5507742197086112,0.545835030603102,0.5210786421965428
4UVB_1_and_4UVB_2,C_B,136.0,0.265,0.39,0.287,145.0,0.503,37.0,23.0,-58.61,6001.08,0.78,,,0.7086798017837357,0.7174028,0.6775393184657456,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7086798017837357,0.7053621382942007,0.705313364776347,0.7019411104326566,0.7015146168101383
4I1N_1_and_4I1N_2,C_B,11.0,0.364,0.273,0.182,8.0,0.626,4.0,0.0,-5.81,573.34,1.35,,,0.7398141596358121,0.7161666,0.1782999611061855,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7398141596358121,0.73146712007832,0.7247036154694839,0.7090044354172701,0.3302194288085101
3U4N_1_and_3U4N_2,C_B,24.0,0.333,0.542,0.083,25.0,0.655,5.0,0.0,-14.75,624.85,1.69,,,0.7158875707101626,0.7159234,0.3543074533751603,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7158875707101626,0.6909536010942601,0.6900397912584175,0.6781029393401566,0.668641873869569
4UV8_1_and_4UV8_2,C_B,106.0,0.264,0.434,0.245,104.0,0.576,30.0,23.0,-52.33,4975.49,0.92,,,0.7080826073929989,0.7158177,0.7187643269064479,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7080826073929989,0.7063322111800174,0.702097281846745,0.7005672186030872,0.6969777956683195
4NIB_1_and_4NIB_2,C_B,25.0,0.32,0.6,0.08,27.0,0.618,5.0,0.0,-15.07,678.79,1.3,,,0.7115426986552279,0.71542037,0.3226150705431919,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7115426986552279,0.692595631558568,0.6861391492073221,0.6752854578962075,0.6573209654511714
4BS3_1_and_4BS3_2,C_B,26.0,0.308,0.577,0.077,27.0,0.655,4.0,0.0,-14.75,637.54,1.6,,,0.7130590983773735,0.7152266,0.3557594233785523,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7130590983773735,0.6969663141717781,0.6918783103450147,0.6704637281775429,0.323143632314443
4IHN_1_and_4IHN_2,C_B,24.0,0.292,0.583,0.083,26.0,0.649,4.0,0.0,-14.95,633.64,1.52,,,0.7116498060394558,0.71361554,0.3464463287916345,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7116498060394558,0.6986945439516197,0.6981605499128105,0.6832614180241999,0.6782447932134086
3ZI3_2_and_3ZI3_1,C_B,26.0,0.385,0.5,0.077,27.0,0.598,6.0,0.0,-15.04,638.16,1.41,,,0.7069418875340912,0.71205175,0.3315705236782333,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7069418875340912,0.7004489954514996,0.6936743922997344,0.6910030649894399,0.6536412306622408
4H0Y_1_and_4H0Y_2,C_B,18.0,0.222,0.389,0.278,20.0,0.534,7.0,3.0,-4.56,674.6,0.37,,,0.7363122714175996,0.71020323,0.2748972731470218,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7363122714175996,0.29596709306721874,0.29354329285486447,0.2887866829735928,0.2669247273261083
4FHB_1_and_4FHB_2,C_B,10.0,0.6,0.1,0.2,9.0,0.503,5.0,4.0,-3.17,675.76,-0.05,,,0.735833556934248,0.7100413,0.2183682964847878,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.735833556934248,0.7005021120257919,0.6824116264015514,0.581876706118996,0.509578215361417
4OO6_2_and_4OO6_1,C_B,19.0,0.579,0.158,0.263,17.0,0.447,14.0,15.0,5.88,1380.36,0.85,,,0.7410716316737165,0.7099713,0.3518026318981773,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7410716316737165,0.7263925037557211,0.7156645189464916,0.7036636640868191,0.7010554047009288
5D53_1_and_5D53_2,C_B,23.0,0.304,0.565,0.087,26.0,0.66,6.0,0.0,-14.98,645.31,1.8,,,0.7065179136179998,0.70854044,0.3357471751177959,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7065179136179998,0.7046161903781936,0.6999913763495236,0.6651977386869018,0.6645024487529517
3W3X_1_and_3W3X_2,C_B,19.0,0.474,0.211,0.105,17.0,0.516,10.0,6.0,-1.44,1156.44,0.25,,,0.732753501481655,0.7000123,0.2314187300797855,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.732753501481655,0.7135897365721778,0.6649181517524588,0.6253565867384425,0.5930042152691155
3UJG_1_and_3UJG_2,C_B,59.0,0.305,0.254,0.288,60.0,0.406,8.0,1.0,-20.38,2517.18,-0.83,,,0.7212197870559149,0.6987554,0.3767825124760339,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.7212197870559149,0.6871990270607439,0.681884751849168,0.6017170141413154,0.5988860256247093
4IUM_1_and_4IUM_2,C_B,22.0,0.182,0.318,0.273,25.0,0.664,6.0,9.0,-5.95,674.17,1.8,,,0.7049765343787766,0.6987347,0.2599364059260621,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7049765343787766,0.6920290791321528,0.6045315814715293,0.5872473686460848,0.3630609753536324
4OUR_2_and_4OUR_1,C_B,61.0,0.23,0.525,0.18,40.0,0.32,12.0,17.0,-34.44,2942.08,1.52,,,0.7121040521750717,0.69861126,0.452464735509912,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7121040521750717,0.7070179125143098,0.6292083255659535,0.6175921757199527,0.4788535151290627
5AZZ_1_and_5AZZ_2,C_B,21.0,0.333,0.524,0.095,22.0,0.691,5.0,0.0,-12.36,619.99,1.57,,,0.6953638625335552,0.6974495,0.275003528648588,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.6953638625335552,0.692068438093943,0.6895456656275217,0.649059772017472,0.648671720644783
4GN4_1_and_4GN4_2,C_B,13.0,0.308,0.231,0.308,12.0,0.454,8.0,8.0,1.97,960.88,-1.19,,,0.7211085229664963,0.6943995,0.3262442883225245,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.7211085229664963,0.26570130735771946,0.24523354986439772,0.23049215890830993,0.2297379229751753
3TNU_1_and_3TNU_2,C_B,72.0,0.208,0.569,0.181,46.0,0.722,4.0,4.0,-78.57,3221.97,0.98,,,0.6948219269001963,0.69425106,0.7086656606171183,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.6948219269001963,0.6925255343493618,0.6899325065949242,0.6820191532779097,0.6812826478199396
4CXN_1_and_4CXN_2,C_B,23.0,0.304,0.565,0.087,26.0,0.637,5.0,2.0,-14.3,675.98,1.51,,,0.689747807006154,0.6915403,0.3172325771087255,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.689747807006154,0.6637023086384108,0.6423635099783428,0.6363364028916975,0.6272350208774492
4H0V_1_and_4H0V_2,C_B,23.0,0.261,0.348,0.261,23.0,0.537,7.0,3.0,-4.99,717.46,0.36,,,0.7194211012833134,0.69143355,0.3115812976203945,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7194211012833134,0.300805307596266,0.28538134371874035,0.26724926167563134,0.257027076087448
4HTV_1_and_4HTV_2,C_B,25.0,0.44,0.08,0.4,24.0,0.515,23.0,17.0,8.7,1822.3,1.04,,,0.7160635675968586,0.6869588,0.4139430825733915,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7160635675968586,0.7078207775116374,0.6849198465644436,0.6499336673006115,0.6264050036499679
4YOM_1_and_4YOM_2,C_B,24.0,0.292,0.417,0.25,27.0,0.548,9.0,5.0,-10.58,1217.01,0.95,,,0.6885001941551585,0.683426,0.1896269568336742,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.6885001941551585,0.6196320112088403,0.3064267262473285,0.27135970171757273,0.26592579053279397
5DMV_1_and_5DMV_2,C_B,23.0,0.435,0.391,0.174,29.0,0.629,8.0,2.0,-8.59,881.75,1.75,,,0.7136747865141965,0.6729627,0.2118812444233226,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.7136747865141965,0.5859165393222252,0.49904135737524047,0.49725014931234046,0.45240395189244986
4EHQ_1_and_4EHQ_2,C_B,9.0,0.111,0.667,0.222,7.0,0.474,3.0,2.0,-12.77,840.79,-0.69,,,0.6495545938361732,0.6609459,0.1404708446383145,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.6495545938361732,0.6477405866267236,0.6315438437701855,0.5678607923398622,0.34293489799772175
4W8P_1_and_4W8P_2,C_B,19.0,0.158,0.684,0.158,16.0,0.448,1.0,2.0,-16.54,776.83,-0.53,,,0.6558067118672747,0.65244424,0.2310038504705794,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.6558067118672747,0.644666436259858,0.6330863550633221,0.539988885306705,0.5008207930035105
4PKG_1_and_4PKG_2,C_B,29.0,0.241,0.448,0.103,25.0,0.402,7.0,0.0,-17.27,1318.25,-0.26,,,0.6580074702180653,0.6446843,0.130136809791389,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.6580074702180653,0.5673493604890365,0.5479382058524647,0.3297581158223065,0.3035110468315197
4ZJ7_1_and_4ZJ7_2,C_B,36.0,0.389,0.389,0.056,33.0,0.504,8.0,3.0,-8.6,1444.41,-0.08,,,0.6838840342044871,0.6348789,0.2740890775281734,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.6838840342044871,0.6400159035769041,0.6340530501232056,0.6077189798395219,0.6003541836932756
4LGR_1_and_4LGR_2,C_B,17.0,0.294,0.294,0.118,15.0,0.522,6.0,4.0,-8.84,776.56,0.67,,,0.6751356229655336,0.6339559,0.3352391205249087,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.6751356229655336,0.29948266945428725,0.2844722528042861,0.26332538797099064,0.26148183337921543
4JLQ_1_and_4JLQ_2,C_B,28.0,0.286,0.393,0.25,24.0,0.433,12.0,20.0,3.5,1470.89,0.76,,,0.6760664899902233,0.6335585,0.3795128402288064,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.6760664899902233,0.6136589496373834,0.6050658033682776,0.5954295378878364,0.5702459096556444
4N4H_1_and_4N4H_2,C_B,21.0,0.333,0.286,0.19,22.0,0.526,8.0,0.0,-5.08,809.0,-0.3,,,0.6569954916669953,0.6290667,0.3004132104471081,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.6569954916669953,0.6320325612122297,0.5991774802495742,0.5288965135894007,0.5171760014916685
3ZU7_2_and_3ZU7_1,C_B,16.0,0.313,0.313,0.25,21.0,0.386,7.0,3.0,-1.68,915.89,-1.84,,,0.6421376318882075,0.60633594,0.1258847443092298,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.6421376318882075,0.3156810198832527,0.3037815642158308,0.3029448037237317,0.28994017804575845
4XL5_1_and_4XL5_2,C_B,43.0,0.116,0.349,0.395,70.0,0.019,12.0,3.0,-6.65,1235.49,-0.3,,,0.6236192914555607,0.59752536,0.4974214744240395,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.6236192914555607,0.3867634637789123,0.2845592565106267,0.2682141854395316,0.253168017263965
3W3Y_1_and_3W3Y_2,C_B,51.0,0.333,0.373,0.216,64.0,0.316,11.0,8.0,-11.06,1866.89,-0.46,,,0.6494235188759017,0.59104526,0.2098805355056974,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.6494235188759017,0.6425599031597997,0.5354175833344497,0.4962028313207053,0.4934157793025773
3ZLD_1_and_3ZLD_2,C_B,43.0,0.419,0.349,0.14,50.0,0.565,7.0,0.0,-25.07,1499.89,1.45,,,0.6472519676169216,0.5890242,0.2849067126139725,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.6472519676169216,0.4664535802604427,0.42281636237167153,0.4125583791570845,0.4055257885276666
4N4I_1_and_4N4I_2,C_B,24.0,0.333,0.208,0.25,28.0,0.481,9.0,0.0,-5.47,742.55,-0.61,,,0.6202952591539241,0.5852032,0.2759743338715071,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,0.0,0.6202952591539241,0.5169448327651026,0.5002305278769684,0.49330081923220354,0.4922037745379879
4L79_1_and_4L79_2,C_B,27.0,0.111,0.593,0.222,21.0,0.659,11.0,12.0,-21.4,1796.39,2.05,,,0.6167571185633496,0.57505757,0.2468575075157693,/n/holyscratch01/ramanathan_lab/yuting/outputs/8599_tp_2to3,1.0,1.0,0.6167571185633496,0.5997523583980742,0.3882072565220192,0.3848624928451548,0.38102764879576034
